"state","county","st_ansi","co_ansi","sector","large_AFOs_2002","large_AFOs_2007","large_AFOs_2012","large_AFOs_2017","medium_AFOs_2002","medium_AFOs_2007","medium_AFOs_2012","medium_AFOs_2017","small_AFOs_2002","small_AFOs_2007","small_AFOs_2012","small_AFOs_2017","total_AFOs_2002","total_AFOs_2007","total_AFOs_2012","total_AFOs_2017","total_heads_2002","total_heads_2007","total_heads_2012","total_heads_2017","Shape_Length","Shape_Area","Shape"
"VIRGINIA","AUGUSTA","51","015","DAIRY",12,9,10,8,52,43,29,27,34,17,30,13,98,69,69,48,9501,7930,7220,6920,264173.067943483,4227619818.14984,list(list(c(-8766342.663, -8769847.3345, -8776303.3084, -8783361.8547, -8794810.7303, -8801192.1201, -8811760.3473, -8814720.1099, -8847970.1287, -8842850.5453, -8851252.9404, -8843009.1755, -8828581.279, -8828893.0922, -8827386.0416, -8820023.5931, -8819667.705, -8781800.7101, -8766342.663, 4608659.5155, 4590878.8252, 4586119.7681, 4572562.8183, 4562726.033, 4567791.9871, 4564039.6144, 4567311.3842, 4591589.4996, 4602449.589, 4604944.412, 4610017.7625, 4633667.7969, 4638709.2399, 4638422.7232, 4646610.0503, 
4647420.6471, 4622416.4439, 4608659.5155)))
"VIRGINIA","CLARKE","51","043","DAIRY",2,3,1,1,3,3,1,1,8,3,2,0,13,9,4,2,1419,1860,NA,NA,113827.643708001,737525318.861236,list(list(c(-8663806.9294, -8667650.0307, -8678712.7391, -8683400.4028, -8689440.3758, -8699797.8752, -8694273.0888, -8686614.2478, -8686576.1253, -8663806.9294, 4740657.7425, 4733277.7663, 4723638.8979, 4718726.6703, 4724423.0408, 4726919.7215, 4736908.3026, 4759647.8425, 4759616.1104, 4740657.7425)))
"VIRGINIA","FREDERICK","51","069","DAIRY",1,1,1,1,5,3,2,2,2,4,5,2,8,8,8,5,693,432,391,392,209935.31161492,1838763487.97916,list(list(c(-8708426.865, -8703778.2149, -8686614.4454, -8686614.2478, -8694273.0888, -8699797.8752, -8701162.3182, -8717883.5075, -8720323.9647, -8726515.6661, -8733474.4701, -8742171.8827, -8739485.2774, -8729000.2059, -8730642.6136, -8728002.4493, -8727649.9004, -8720822.3421, -8720449.7558, -8721557.83, -8708426.865, 4777786.3169, 4773944.7985, 4759648.007, 4759647.8425, 4736908.3026, 4726919.7215, 4724239.9302, 4722816.7092, 4736259.897, 4736277.9715, 4725654.0368, 4729232.4586, 4734375.0228, 
4744388.6316, 4748524.3914, 4755821.4577, 4761392.0967, 4772433.5012, 4780452.1482, 4788645.3313, 4777786.3169)))
"VIRGINIA","HIGHLAND","51","091","DAIRY",0,0,0,0,1,0,0,0,3,2,1,2,4,2,1,2,NA,NA,NA,NA,177045.095447103,1778387923.4272,list(list(c(-8828893.0922, -8828581.279, -8843009.1755, -8851252.9404, -8872853.1518, -8882962.9137, -8881908.5471, -8883750.996, -8876015.0706, -8871014.0425, -8871171.3369, -8868726.7609, -8866494.4712, -8854638.3888, -8847298.8721, -8835461.6027, -8828893.0922, 4638709.2399, 4633667.7969, 4610017.7625, 4604944.412, 4610720.1201, 4617250.9401, 4618105.9204, 4623867.8739, 4629942.8078, 4640554.2416, 4645146.0199, 4651849.9698, 4663327.3649, 4657874.3104, 4644219.6811, 4639958.1221, 4638709.2399)))
"VIRGINIA","PAGE","51","139","DAIRY",0,0,0,0,2,2,2,2,13,8,12,11,15,10,14,13,252,285,222,NA,158071.276308121,1320204235.05448,list(list(c(-8714624.6295, -8718406.1526, -8720565.862, -8732208.8789, -8733325.8586, -8736992.6113, -8744016.092, -8759876.7817, -8754361.6802, -8744015.5354, -8739610.8458, -8726858.5302, -8715247.796, -8714624.6295, 4687253.9164, 4684192.3801, 4668426.9456, 4654253.3612, 4646821.3475, 4639153.1671, 4639880.5368, 4651725.4903, 4665208.0885, 4684304.9823, 4682445.7082, 4696319.4552, 4690260.5384, 4687253.9164)))
"VIRGINIA","ROCKBRIDGE","51","163","DAIRY",1,1,4,3,5,5,4,2,18,3,5,5,24,9,13,10,980,928,1647,1318,215425.578475988,2549386326.24044,list(list(c(-8811760.3473, -8810312.9713, -8813401.3079, -8820016.58, -8832671.1571, -8842880.4902, -8842584.1577, -8849754.6914, -8870332.6559, -8869287.1432, -8861737.344, -8866329.0504, -8853642.302, -8847970.1287, -8814720.1099, -8811760.3473, 4564039.6144, 4559116.902, 4551647.2438, 4553067.2202, 4531593.8195, 4525469.1626, 4519136.8535, 4513634.3202, 4531753.8442, 4546012.6452, 4559964.9929, 4561717.3694, 4579938.4815, 4591589.4996, 4567311.3842, 4564039.6144)))
"VIRGINIA","ROCKINGHAM","51","165","DAIRY",11,9,13,13,270,192,189,200,40,34,34,37,321,235,236,250,30084,24014,25139,28529,262452.437853974,3625005319.06671,list(list(c(-8779687.6436, -8754361.6802, -8759876.7817, -8744016.092, -8736992.6113, -8744495.879, -8756741.2456, -8755864.9386, -8766342.663, -8781800.7101, -8819667.705, -8816666.086, -8811422.7153, -8804587.4759, -8804042.0104, -8800613.1475, -8796806.0209, -8794130.0117, -8779687.6436, 4687778.7049, 4665208.0885, 4651725.4903, 4639880.5368, 4639153.1671, 4626833.7917, 4618763.1682, 4616281.0193, 4608659.5155, 4622416.4439, 4647420.6471, 4654259.9068, 4665464.3575, 4673016.9919, 4677379.9116, 
4687553.4252, 4692865.5292, 4698789.3662, 4687778.7049)))
"VIRGINIA","SHENANDOAH","51","171","DAIRY",2,1,1,2,15,21,11,13,18,11,12,14,35,33,24,29,2256,2549,1806,2044,208714.030300573,2177955509.49687,list(list(c(-8717883.5075, -8716362.2154, -8726858.5302, -8739610.8458, -8744015.5354, -8754361.6802, -8779687.6436, -8774332.1742, -8768947.2051, -8758797.5392, -8751988.7939, -8745449.6644, -8742171.8827, -8733474.4701, -8726515.6661, -8720323.9647, -8717883.5075, 4722816.7092, 4713594.8284, 4696319.4552, 4682445.7082, 4684304.9823, 4665208.0885, 4687778.7049, 4697490.0302, 4706462.4347, 4711054.3491, 4719179.6215, 4722961.8302, 4729232.4586, 4725654.0368, 4736277.9715, 4736259.897, 4722816.7092
)))
"VIRGINIA","WARREN","51","187","DAIRY",0,0,0,0,0,0,0,0,3,4,0,6,3,4,0,6,3,4,0,6,131610.634265917,959798671.484962,list(list(c(-8683400.4028, -8689823.8714, -8697455.7131, -8705269.2281, -8714624.6295, -8715247.796, -8726858.5302, -8716362.2154, -8717883.5075, -8701162.3182, -8699797.8752, -8689440.3758, -8683400.4028, 4718726.6703, 4706202.7012, 4702333.087, 4689731.0527, 4687253.9164, 4690260.5384, 4696319.4552, 4713594.8284, 4722816.7092, 4724239.9302, 4726919.7215, 4724423.0408, 4718726.6703)))
